scenario,sample,load_ratio,thermal_amplitude_c,mv_factor,cv_factor,lambda_factor,tm_peak_mm,full_peak_mm,residual_mm,full_exceeds,false_safe
Building foundation,75,0.4152184477557217,7.208267694313912,1.1801337979196425,1.3029744521605962,0.9585700382975535,10.506852652583568,19.050191160591986,9.819258066563792,False,False
Building foundation,76,0.45052157141674243,8.763219938268383,1.0541169062828024,2.652760241357293,1.0112215681318855,12.422584438535218,26.955694967154194,11.581869886213399,True,True
Building foundation,77,0.4318858752557241,7.546821133360102,1.0656269514504955,2.1615633859785315,1.2476895949798772,13.105497184968648,27.199634485276533,12.39889147331506,True,True
Building foundation,78,0.4400722042245498,9.50294868625599,1.0395891152139278,1.2658155220970395,1.2670920190658348,10.541157211535893,23.498893513145802,9.581273955095805,False,False
Building foundation,79,0.4232100536937732,10.733373102646063,0.6979616407981157,0.37489687119620135,0.9461868470667973,11.425830826799391,14.383089716508469,10.269730326865917,False,False
Building foundation,80,0.44569180654702945,9.910363628845044,0.747860047327293,0.5144270991501312,1.0178261684309076,11.838938580182239,15.953201941410166,10.83311405181205,False,False
Building foundation,81,0.3790598035795877,8.52541105737507,1.1697323147069034,0.33037852204481694,1.3031455704819557,12.612203703550536,17.95218998879211,11.690173490809215,False,False
Building foundation,82,0.3738326479225991,7.677308209970196,0.8611584202043554,1.089270969705599,1.2244850087875834,11.740254970490916,19.312096822961347,10.92665818470088,False,False
Building foundation,83,0.39826116358389424,9.946176988111148,0.7069471246528888,0.47580134854753603,0.8787656903327792,13.875891648436046,16.98260810325135,12.78805397718489,False,False
Building foundation,84,0.39866167330721425,10.56189825800454,1.0738445318144665,0.40294153154008494,1.2574980081376337,15.02473897796005,21.807235862338693,13.853424246240529,False,False
Building foundation,85,0.371591350251892,9.333287192629113,0.8702927939576397,0.7041195266258193,1.1702238897601347,11.375017200199697,18.03163650213141,10.332149469476478,False,False
Building foundation,86,0.382760848797874,7.8372836239055435,0.8831935646767882,1.8208365899726593,0.6726354267614124,12.495687003348078,18.28676324093494,11.67293366711835,False,False
Building foundation,87,0.4385413094084862,9.917645476885612,1.227173471740713,1.8292030898490375,0.8097771143143666,14.891673959494225,27.428974514625647,13.872543891238331,True,True
Building foundation,88,0.3800503574064304,7.71383059164595,0.6469704436863527,1.3354027502908703,1.2953413968735532,17.1015868155793,23.89124641472724,16.291800957635985,False,False
Building foundation,89,0.3541410777977423,9.913623959086669,0.7878104412016715,2.392738608520789,0.6406752935157384,12.464546683097005,19.67171173228892,11.318862476352093,False,False
Building foundation,90,0.3478265539814285,9.51134024530778,1.2847658729445375,2.9491300303068955,0.7778069728756244,10.118003393635295,25.684044182315155,9.019070872275206,True,True
Building foundation,91,0.3497485311913099,10.483736202758042,0.7628404707846008,0.8473105913726342,0.6791388941305385,13.846463777779096,17.959720262974113,12.617211421753286,False,False
